Contig	Operon	Start	End	Prediction	Complete_Interference	Complete_Adaptation	Best_type	Best_score	Genes	Positions	E-values	CoverageSeq	CoverageHMM
NZ_ADVG01000004.1	NZ_ADVG01000004.1@15	1147599	1148768	False	0%	0%	I-A	0.0	['WYL_0_CAS-I-II-III-IV-V-VI']	[1147]	['2.60e-49']	[0.844]	[0.987]
NZ_ADVG01000004.1	NZ_ADVG01000004.1@25	1678988	1679356	False	0%	0%	I-A	0.0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[1639]	['1.10e-07']	[0.512]	[0.585]
NZ_ADVG01000001.1	NZ_ADVG01000001.1@51	3443293	3445437	False	0%	NA	III-B	1.0	['TPR_0_CAS-III-B']	[3123]	['4.60e-14']	[0.344]	[0.432]
NZ_ADVG01000005.1	NZ_ADVG01000005.1@1	258310	261147	False	0%	NA	III-B	1.0	['TPR_0_CAS-III-B']	[281]	['4.00e-16']	[0.418]	[0.35]
NZ_ADVG01000003.1	NZ_ADVG01000003.1@27	1533870	1534844	False	0%	0%	I-A	0.0	['WYL_0_CAS-I-II-III-IV-V-VI']	[1431]	['6.40e-66']	[0.954]	[0.974]
NZ_ADVG01000003.1	NZ_ADVG01000003.1@9	349013	350128	False	0%	NA	III-A	1.0	['AbiEii_0_CAS-III']	[348]	['4.40e-03']	[0.323]	[0.401]
NZ_ADVG01000003.1	NZ_ADVG01000003.1@16	854796	855200	False	0%	0%	I-A	0.0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[813]	['4.40e-09']	[0.733]	[0.754]
NZ_ADVG01000003.1	NZ_ADVG01000003.1@8	323004	326570	False	0%	NA	III-A	2.0	['RT_0_CAS-III-AM-III-B', 'AbiEii_0_CAS-III']	[328, 330]	['9.60e-58', '3.60e-05']	[0.433, 0.369]	[0.876, 0.313]
NZ_ADVG01000001.1	NZ_ADVG01000001.1@18	966425	967435	False	0%	NA	III-A	1.0	['RT_0_CAS-III-AM-III-B']	[960]	['3.80e-49']	[0.602]	[0.671]
NZ_ADVG01000003.1	NZ_ADVG01000003.1@48	2536722	2539343	False	25%	NA	V-K	1.0	['TnsB_0_V-K']	[2409]	['2.50e-12']	[0.388]	[0.551]
NZ_ADVG01000001.1	NZ_ADVG01000001.1@55	3561911	3566797	False	0%	0%	I-A	0.0	['WYL_0_CAS-I-II-III-IV-V-VI', 'WYL_0_CAS-I-II-III-IV-V-VI']	[3229, 3232]	['6.90e-35', '4.00e-47']	[0.626, 0.887]	[0.693, 0.914]
NZ_ADVG01000002.1	NZ_ADVG01000002.1@15	911412	912722	False	0%	NA	III-A	1.0	['RT_0_CAS-III-AM-III-B']	[840]	['6.10e-42']	[0.414]	[0.577]
NZ_ADVG01000003.1	NZ_ADVG01000003.1@5	174790	175740	False	0%	0%	I-A	0.0	['WYL_0_CAS-I-II-III-IV-V-VI']	[187]	['9.10e-63']	[0.978]	[0.974]
NZ_ADVG01000001.1	NZ_ADVG01000001.1@41	2776707	2779838	False	20%	NA	IV-A1	2.0	['Csf4_0_IVA']	[2574]	['6.00e-47']	[0.581]	[0.904]
NZ_ADVG01000002.1	NZ_ADVG01000002.1@34	2537236	2539032	False	0%	NA	III-A	1.0	['RT_0_CAS-III-AM-III-B']	[2325]	['2.50e-57']	[0.437]	[0.859]
NZ_ADVG01000004.1	NZ_ADVG01000004.1@31	2188136	2190688	False	0%	NA	III-B	1.0	['TPR_0_CAS-III-B']	[2121]	['3.60e-11']	[0.342]	[0.393]
NZ_ADVG01000003.1	NZ_ADVG01000003.1@17	923669	924400	False	17%	NA	III-D	3.0	['Csx19_4_CAS-III-D']	[871]	['6.90e-03']	[0.402]	[0.561]
NZ_ADVG01000001.1	NZ_ADVG01000001.1@28	1745861	1746238	False	0%	0%	I-A	0.0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[1659]	['8.30e-18']	[0.659]	[0.763]
NZ_ADVG01000003.1	NZ_ADVG01000003.1@30	1617148	1617987	False	0%	NA	III-A	1.0	['RT_0_CAS-III-AM-III-B']	[1527]	['1.60e-49']	[0.721]	[0.668]
NZ_ADVG01000001.1	NZ_ADVG01000001.1@29	1776573	1778243	False	0%	NA	III-A	1.0	['AbiEii_0_CAS-III']	[1688]	['4.00e-09']	[0.312]	[0.324]
NZ_ADVG01000001.1	NZ_ADVG01000001.1@35	2330710	2331516	False	0%	NA	III-A	1.0	['AbiEii_0_CAS-III']	[2183]	['1.20e-04']	[0.42]	[0.377]
NZ_ADVG01000003.1	NZ_ADVG01000003.1@31	1656758	1657141	False	0%	0%	I-A	0.0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[1569]	['3.40e-12']	[0.703]	[0.771]
NZ_ADVG01000001.1	NZ_ADVG01000001.1@3	257413	258252	False	0%	NA	III-A	1.0	['RT_0_CAS-III-AM-III-B']	[258]	['3.00e-50']	[0.721]	[0.668]
NZ_ADVG01000003.1	NZ_ADVG01000003.1@25	1471904	1472836	False	0%	0%	I-A	0.0	['WYL_0_CAS-I-II-III-IV-V-VI']	[1378]	['6.50e-55']	[0.99]	[0.987]
NZ_ADVG01000005.1	NZ_ADVG01000005.1@13	1179672	1180721	False	0%	NA	III-A	1.0	['AbiEii_0_CAS-III']	[1137]	['1.10e-06']	[0.351]	[0.43]
NZ_ADVG01000003.1	NZ_ADVG01000003.1@36	1848091	1850049	False	0%	NA	III-A	1.0	['TPR_1_CAS-III-A']	[1762]	['2.00e-09']	[0.354]	[0.301]
NZ_ADVG01000003.1	NZ_ADVG01000003.1@46	2421675	2422025	False	0%	0%	I-A	0.0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[2286]	['1.00e-14']	[0.564]	[0.61]
NZ_ADVG01000004.1	NZ_ADVG01000004.1@18	1408976	1410772	False	0%	NA	III-A	1.0	['RT_0_CAS-III-AM-III-B']	[1394]	['1.10e-58']	[0.439]	[0.856]
NZ_ADVG01000004.1	NZ_ADVG01000004.1@4	202095	202862	False	0%	NA	III-A	1.0	['AbiEii_0_CAS-III']	[212]	['1.90e-03']	[0.355]	[0.31]
NZ_ADVG01000001.1	NZ_ADVG01000001.1@8	399184	400080	False	0%	NA	III-A	1.0	['AbiEii_0_CAS-III']	[411]	['4.20e-05']	[0.351]	[0.359]
NZ_ADVG01000002.1	NZ_ADVG01000002.1@17	1084785	1085738	False	0%	NA	III-A	1.0	['AbiEii_0_CAS-III']	[988]	['4.90e-05']	[0.406]	[0.423]
NZ_ADVG01000005.1	NZ_ADVG01000005.1@4	430938	433199	False	0%	0%	I-A	0.0	['Csa3_1_CAS-I-II-III-IV-V-VI', 'Csa3_1_CAS-I-II-III-IV-V-VI']	[449, 453]	['7.80e-03', '2.10e-09']	[0.72, 0.67]	[0.737, 0.636]
NZ_ADVG01000002.1	NZ_ADVG01000002.1@11	814020	816602	False	0%	NA	III-B	1.0	['TPR_0_CAS-III-B']	[738]	['8.30e-14']	[0.328]	[0.416]
NZ_ADVG01000002.1	NZ_ADVG01000002.1@3	280741	287107	False	0%	NA	III-A	1.0	['RT_0_CAS-III-AM-III-B', 'RT_0_CAS-III-AM-III-B', 'RT_0_CAS-III-AM-III-B']	[263, 265, 268]	['1.30e-44', '3.20e-61', '2.90e-55']	[0.637, 0.437, 0.459]	[0.503, 0.859, 0.869]
NZ_ADVG01000001.1	NZ_ADVG01000001.1@31	1849737	1851533	False	0%	NA	III-A	1.0	['RT_0_CAS-III-AM-III-B']	[1763]	['1.20e-58']	[0.439]	[0.856]
NZ_ADVG01000002.1	NZ_ADVG01000002.1@28	1923612	1924499	False	0%	NA	III-A	1.0	['AbiEii_0_CAS-III']	[1748]	['2.30e-05']	[0.324]	[0.324]
NZ_ADVG01000001.1	NZ_ADVG01000001.1@58	3795732	3798059	False	0%	NA	III-A	1.0	['WYL_0_CAS-I-II-III-IV-V-VI', 'TPR_1_CAS-III-A']	[3452, 3453]	['4.20e-64', '3.00e-03']	[0.994, 0.314]	[0.984, 0.405]
NZ_ADVG01000003.1	NZ_ADVG01000003.1@26	1512814	1513776	False	0%	0%	I-A	0.0	['WYL_0_CAS-I-II-III-IV-V-VI']	[1416]	['3.60e-68']	[0.963]	[0.971]
NZ_ADVG01000002.1	NZ_ADVG01000002.1@18	1096753	1097436	False	17%	NA	III-D	3.0	['Csx19_12_CAS-III-D']	[999]	['6.00e-03']	[0.355]	[0.35]
NZ_ADVG01000004.1	NZ_ADVG01000004.1@2	77486	77905	False	0%	0%	I-A	0.0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[77]	['2.40e-16']	[0.571]	[0.754]
NZ_ADVG01000003.1	NZ_ADVG01000003.1@37	1968436	1970229	False	0%	NA	III-A	1.0	['RT_0_CAS-III-AM-III-B']	[1867]	['3.90e-68']	[0.495]	[0.936]
NZ_ADVG01000003.1	NZ_ADVG01000003.1@42	2257448	2257861	False	0%	0%	I-A	0.0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[2117]	['1.90e-08']	[0.638]	[0.839]
NZ_ADVG01000001.1	NZ_ADVG01000001.1@12	569871	571835	False	0%	NA	III-A	1.0	['AbiEii_0_CAS-III']	[583]	['1.10e-11']	[0.322]	[0.542]
NZ_ADVG01000001.1	NZ_ADVG01000001.1@15	788412	790217	False	0%	NA	III-A	1.0	['RT_0_CAS-III-AM-III-B']	[786]	['5.00e-52']	[0.437]	[0.859]
NZ_ADVG01000006.1	NZ_ADVG01000006.1@1	23300	24715	False	0%	0%	I-A	0.0	['DEDDh_0_CAS-I-II-III-IV-V-VI']	[20]	['2.70e-27']	[0.343]	[0.981]
NZ_ADVG01000003.1	NZ_ADVG01000003.1@12	542508	544442	False	0%	NA	III-B	1.0	['TPR_0_CAS-III-B']	[535]	['1.40e-04']	[0.305]	[0.303]
NZ_ADVG01000001.1	NZ_ADVG01000001.1@39	2737714	2739519	False	0%	NA	III-A	1.0	['RT_0_CAS-III-AM-III-B']	[2552]	['1.20e-52']	[0.437]	[0.859]
NZ_ADVG01000002.1	NZ_ADVG01000002.1@8	647947	649743	False	0%	NA	III-A	1.0	['RT_0_CAS-III-AM-III-B']	[603]	['1.20e-58']	[0.439]	[0.856]
NZ_ADVG01000003.1	NZ_ADVG01000003.1@44	2298904	2299302	False	0%	0%	I-A	0.0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[2158]	['1.90e-08']	[0.662]	[0.839]
NZ_ADVG01000005.1	NZ_ADVG01000005.1@10	976779	977357	False	0%	0%	I-A	0.0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[952]	['3.60e-15']	[0.44]	[0.72]
NZ_ADVG01000001.1	NZ_ADVG01000001.1@26	1542336	1544132	False	0%	NA	III-A	1.0	['RT_0_CAS-III-AM-III-B']	[1468]	['2.50e-57']	[0.437]	[0.859]
NZ_ADVG01000002.1	NZ_ADVG01000002.1@24	1612457	1615060	False	0%	NA	III-B	1.0	['TPR_0_CAS-III-B']	[1485]	['3.90e-21']	[0.381]	[0.332]
NZ_ADVG01000004.1	NZ_ADVG01000004.1@29	2120523	2121284	False	0%	NA	III-A	1.0	['AbiEii_0_CAS-III']	[2046]	['2.10e-06']	[0.39]	[0.338]
NZ_ADVG01000001.1	NZ_ADVG01000001.1@30	1842303	1844546	False	0%	NA	III-B	1.0	['TPR_0_CAS-III-B']	[1757]	['2.70e-11']	[0.862]	[0.594]
NZ_ADVG01000002.1	NZ_ADVG01000002.1@19	1109568	1109906	False	0%	0%	I-A	0.0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[1014]	['1.30e-15']	[0.655]	[0.703]
NZ_ADVG01000001.1	NZ_ADVG01000001.1@48	3404745	3405725	False	0%	NA	III-A	1.0	['AbiEii_0_CAS-III']	[3090]	['2.90e-06']	[0.37]	[0.394]
NZ_ADVG01000001.1	NZ_ADVG01000001.1@42	2915930	2917734	False	0%	NA	III-A	1.0	['RT_0_CAS-III-AM-III-B', 'RT_0_CAS-III-AM-III-B']	[2684, 2685]	['3.80e-13', '6.50e-24']	[0.469, 0.328]	[0.342, 0.389]
NZ_ADVG01000001.1	NZ_ADVG01000001.1@40	2771077	2772711	False	0%	NA	III-A	1.0	['AbiEii_0_CAS-III']	[2569]	['4.50e-05']	[0.444]	[0.641]
NZ_ADVG01000002.1	NZ_ADVG01000002.1@21	1286131	1286817	False	0%	NA	III-A	1.0	['AbiEii_0_CAS-III']	[1187]	['1.40e-05']	[0.672]	[0.528]
NZ_ADVG01000002.1	NZ_ADVG01000002.1@32	2320294	2320680	False	0%	0%	I-A	0.0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[2124]	['3.30e-11']	[0.775]	[0.78]
NZ_ADVG01000002.1	NZ_ADVG01000002.1@27	1853329	1854447	False	0%	NA	III-B	1.0	['TPR_0_CAS-III-B']	[1696]	['2.30e-07']	[0.668]	[0.338]
NZ_ADVG01000001.1	NZ_ADVG01000001.1@54	3496889	3497842	False	0%	0%	I-A	0.0	['PrimPol_0_CAS-I-II-III-IV-V-VI']	[3169]	['3.20e-13']	[0.475]	[0.463]
NZ_ADVG01000005.1	NZ_ADVG01000005.1@2	348155	353219	False	0%	NA	III-A	1.0	['RT_0_CAS-III-AM-III-B', 'RT_0_CAS-III-AM-III-B', 'RT_0_CAS-III-AM-III-B']	[372, 373, 375]	['4.30e-68', '5.50e-25', '2.90e-19']	[0.495, 0.328, 0.581]	[0.936, 0.389, 0.416]
NZ_ADVG01000004.1	NZ_ADVG01000004.1@8	399181	401007	False	0%	NA	III-A	1.0	['RT_0_CAS-III-AM-III-B']	[431]	['2.30e-59']	[0.54]	[0.956]
NZ_ADVG01000001.1	NZ_ADVG01000001.1@44	3020510	3023089	False	0%	NA	III-B	1.0	['TPR_0_CAS-III-B']	[2776]	['2.00e-17']	[0.342]	[0.482]
NZ_ADVG01000001.1	NZ_ADVG01000001.1@19	985734	986588	False	0%	NA	III-A	1.0	['AbiEii_0_CAS-III']	[977]	['2.20e-04']	[0.358]	[0.356]
NZ_ADVG01000003.1	NZ_ADVG01000003.1@29	1577432	1577875	False	0%	0%	I-A	0.0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[1478]	['1.70e-15']	[0.581]	[0.814]
